moe_id,glyph,canonical_moe_id,canonical_glyph,status,error,record_url
A00055-008,󰄠,A00055,亙,canonical_group_error,A00055 亙: LookupError: A00055: search for '亙' returned no dictView numeric IDs.,
A00055-010,󰄡,A00055,亙,canonical_group_error,A00055 亙: LookupError: A00055: search for '亙' returned no dictView numeric IDs.,
A00055-011,,A00055,亙,canonical_group_error,A00055 亙: LookupError: A00055: search for '亙' returned no dictView numeric IDs.,
A00055-012,󰄢,A00055,亙,canonical_group_error,A00055 亙: LookupError: A00055: search for '亙' returned no dictView numeric IDs.,
A00055-013,󰄣,A00055,亙,canonical_group_error,A00055 亙: LookupError: A00055: search for '亙' returned no dictView numeric IDs.,
A00055-014,󰄤,A00055,亙,canonical_group_error,A00055 亙: LookupError: A00055: search for '亙' returned no dictView numeric IDs.,
A00055-015,𦚹,A00055,亙,canonical_group_error,A00055 亙: LookupError: A00055: search for '亙' returned no dictView numeric IDs.,
A00057-001,亜,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-002,󰄧,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-003,󰄨,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-004,𠄮,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-005,󰄩,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-006,󰄪,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-007,俹,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-008,󰄫,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-009,󰄬,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00057-010,䢝,A00057,亞,canonical_group_error,A00057 亞: LookupError: A00057: search for '亞' returned no dictView numeric IDs.,
A00059-001,亾,A00059,亡,canonical_group_error,A00059 亡: LookupError: A00059: search for '亡' returned no dictView numeric IDs.,
A00059-002,兦,A00059,亡,canonical_group_error,A00059 亡: LookupError: A00059: search for '亡' returned no dictView numeric IDs.,
A00059-006,󰄸,A00059,亡,canonical_group_error,A00059 亡: LookupError: A00059: search for '亡' returned no dictView numeric IDs.,
A00059-007,󰄹,A00059,亡,canonical_group_error,A00059 亡: LookupError: A00059: search for '亡' returned no dictView numeric IDs.,
A00059-008,󰄺,A00059,亡,canonical_group_error,A00059 亡: LookupError: A00059: search for '亡' returned no dictView numeric IDs.,
A00059-009,󰄻,A00059,亡,canonical_group_error,A00059 亡: LookupError: A00059: search for '亡' returned no dictView numeric IDs.,
A00060-001,󰄼,A00060,交,canonical_group_error,A00060 交: LookupError: A00060: search for '交' returned no dictView numeric IDs.,
A00060-002,󰄽,A00060,交,canonical_group_error,A00060 交: LookupError: A00060: search for '交' returned no dictView numeric IDs.,
A00060-003,󰄾,A00060,交,canonical_group_error,A00060 交: LookupError: A00060: search for '交' returned no dictView numeric IDs.,
A00060-004,󰄿,A00060,交,canonical_group_error,A00060 交: LookupError: A00060: search for '交' returned no dictView numeric IDs.,
A00060-005,㬵,A00060,交,canonical_group_error,A00060 交: LookupError: A00060: search for '交' returned no dictView numeric IDs.,
A00061-001,𠅃,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-002,𡖋,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-003,𡗕,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-005,𥩖,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-006,󰅀,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-007,󰅁,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-008,󰅂,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-010,󰅃,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-011,󰅄,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-012,󰅅,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-013,󰅆,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00061-014,󰅇,A00061,亦,canonical_group_error,A00061 亦: LookupError: A00061: search for '亦' returned no dictView numeric IDs.,
A00062-001,𠀅,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-002,𠦇,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-003,𢁓,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-005,𢁳,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-008,󰅈,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-009,󰅉,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-010,󰅊,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-011,󰅋,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-012,󰅌,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-014,󰅍,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-015,󰅎,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-016,󰅏,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-019,𧰧,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00062-020,󰅐,A00062,亥,canonical_group_error,A00062 亥: LookupError: A00062: search for '亥' returned no dictView numeric IDs.,
A00063-001,𠅖,A00063,亨,canonical_group_error,A00063 亨: LookupError: A00063: search for '亨' returned no dictView numeric IDs.,
A00063-002,󰅑,A00063,亨,canonical_group_error,A00063 亨: LookupError: A00063: search for '亨' returned no dictView numeric IDs.,
A00063-003,亯,A00063,亨,canonical_group_error,A00063 亨: LookupError: A00063: search for '亨' returned no dictView numeric IDs.,
A00063-004,󰅒,A00063,亨,canonical_group_error,A00063 亨: LookupError: A00063: search for '亨' returned no dictView numeric IDs.,
A00063-005,享,A00063,亨,canonical_group_error,A00063 亨: LookupError: A00063: search for '亨' returned no dictView numeric IDs.,
A00064-001,亯,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-002,𠅠,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-003,𦕺,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-004,𦴒,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-005,󰅒,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-006,󰅓,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-007,󰅔,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-008,󰅕,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-009,畗,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-010,亨,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-011,󰅑,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-012,󰅖,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-013,󰅗,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-014,󰅘,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-015,󰅙,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-016,󰅚,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00064-017,𠅖,A00064,享,canonical_group_error,A00064 享: LookupError: A00064: search for '享' returned no dictView numeric IDs.,
A00065-001,亰,A00065,京,canonical_group_error,A00065 京: LookupError: A00065: search for '京' returned no dictView numeric IDs.,
A00065-002,𡬱,A00065,京,canonical_group_error,A00065 京: LookupError: A00065: search for '京' returned no dictView numeric IDs.,
A00065-003,𢂋,A00065,京,canonical_group_error,A00065 京: LookupError: A00065: search for '京' returned no dictView numeric IDs.,
A00065-004,𦣿,A00065,京,canonical_group_error,A00065 京: LookupError: A00065: search for '京' returned no dictView numeric IDs.,
A00065-005,󰅛,A00065,京,canonical_group_error,A00065 京: LookupError: A00065: search for '京' returned no dictView numeric IDs.,
A00065-007,󰅜,A00065,京,canonical_group_error,A00065 京: LookupError: A00065: search for '京' returned no dictView numeric IDs.,
A00065-008,󰅝,A00065,京,canonical_group_error,A00065 京: LookupError: A00065: search for '京' returned no dictView numeric IDs.,
A00065-009,󰅞,A00065,京,canonical_group_error,A00065 京: LookupError: A00065: search for '京' returned no dictView numeric IDs.,
A00066-001,𠅘,A00066,亭,canonical_group_error,A00066 亭: LookupError: A00066: search for '亭' returned no dictView numeric IDs.,
A00066-002,󰅟,A00066,亭,canonical_group_error,A00066 亭: LookupError: A00066: search for '亭' returned no dictView numeric IDs.,
A00067-001,𠅙,A00067,亮,canonical_group_error,A00067 亮: LookupError: A00067: search for '亮' returned no dictView numeric IDs.,
A00067-002,󰅠,A00067,亮,canonical_group_error,A00067 亮: LookupError: A00067: search for '亮' returned no dictView numeric IDs.,
A00067-003,󰅡,A00067,亮,canonical_group_error,A00067 亮: LookupError: A00067: search for '亮' returned no dictView numeric IDs.,
A00067-004,󰅢,A00067,亮,canonical_group_error,A00067 亮: LookupError: A00067: search for '亮' returned no dictView numeric IDs.,
A00067-005,󰅣,A00067,亮,canonical_group_error,A00067 亮: LookupError: A00067: search for '亮' returned no dictView numeric IDs.,
A00067-006,󰅤,A00067,亮,canonical_group_error,A00067 亮: LookupError: A00067: search for '亮' returned no dictView numeric IDs.,
A00068-001,𠔽,A00068,人,canonical_group_error,A00068 人: LookupError: A00068: search for '人' returned no dictView numeric IDs.,
A00068-002,𤯔,A00068,人,canonical_group_error,A00068 人: LookupError: A00068: search for '人' returned no dictView numeric IDs.,
A00068-005-1,几,A00068,人,canonical_group_error,A00068 人: LookupError: A00068: search for '人' returned no dictView numeric IDs.,
A00068-006-1,󰅥,A00068,人,canonical_group_error,A00068 人: LookupError: A00068: search for '人' returned no dictView numeric IDs.,
A00068-007,󰅦,A00068,人,canonical_group_error,A00068 人: LookupError: A00068: search for '人' returned no dictView numeric IDs.,
A00069-001,忈,A00069,仁,canonical_group_error,A00069 仁: LookupError: A00069: search for '仁' returned no dictView numeric IDs.,
A00069-002,忎,A00069,仁,canonical_group_error,A00069 仁: LookupError: A00069: search for '仁' returned no dictView numeric IDs.,
A00069-003,𡰥,A00069,仁,canonical_group_error,A00069 仁: LookupError: A00069: search for '仁' returned no dictView numeric IDs.,
A00069-004,󰅧,A00069,仁,canonical_group_error,A00069 仁: LookupError: A00069: search for '仁' returned no dictView numeric IDs.,
A00069-005,󰅨,A00069,仁,canonical_group_error,A00069 仁: LookupError: A00069: search for '仁' returned no dictView numeric IDs.,
A00069-006,󰅩,A00069,仁,canonical_group_error,A00069 仁: LookupError: A00069: search for '仁' returned no dictView numeric IDs.,
A00069-007,󰅪,A00069,仁,canonical_group_error,A00069 仁: LookupError: A00069: search for '仁' returned no dictView numeric IDs.,
A00069-008,󰅫,A00069,仁,canonical_group_error,A00069 仁: LookupError: A00069: search for '仁' returned no dictView numeric IDs.,
A00073-001,󰅬,A00073,仇,canonical_group_error,A00073 仇: LookupError: A00073: search for '仇' returned no dictView numeric IDs.,
A00073-002,󰅭,A00073,仇,canonical_group_error,A00073 仇: LookupError: A00073: search for '仇' returned no dictView numeric IDs.,
A00074-001,󰅮,A00074,仍,canonical_group_error,A00074 仍: LookupError: A00074: search for '仍' returned no dictView numeric IDs.,
A00074-002,󰅯,A00074,仍,canonical_group_error,A00074 仍: LookupError: A00074: search for '仍' returned no dictView numeric IDs.,
A00074-003,󰅰,A00074,仍,canonical_group_error,A00074 仍: LookupError: A00074: search for '仍' returned no dictView numeric IDs.,
A00074-004,󰅱,A00074,仍,canonical_group_error,A00074 仍: LookupError: A00074: search for '仍' returned no dictView numeric IDs.,
A00074-005,󰅲,A00074,仍,canonical_group_error,A00074 仍: LookupError: A00074: search for '仍' returned no dictView numeric IDs.,
