relative_path,changed,skipped,old_nation,new_nation,old_times,new_times,old_region,new_region,reason
日本/平安時代/山城国/字訓詩 (源順)/字訓詩 (源順)__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/慰小男女/慰小男女__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/憶龜山二首/憶龜山二首__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/月夜見梅花/月夜見梅花__juan_01.txt,yes,no,日本,日本,平安時代,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/無尾牛歌/無尾牛歌__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/病中聞羽林藤將軍戲題夜行舍人鳥養，有三之絕句。兼見藤播州、橘員外、源進士等奉和之古調一感一歎，繼以狂歌/病中聞羽林藤將軍戲題夜行舍人鳥養，有三之絕句。兼見藤播州、橘員外、源進士等奉和之古調一感一歎，繼以狂歌__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/秋夜感懷敬獻左親衛藤員外將軍/秋夜感懷敬獻左親衛藤員外將軍__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/秋思 (菅原道眞)/秋思 (菅原道眞)__juan_01.txt,yes,no,日本,日本,平安時代,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/見二毛/見二毛__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/觀射寄左親衛將軍/觀射寄左親衛將軍__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/詠女郎花/詠女郎花__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/謫居春雪/謫居春雪__juan_01.txt,yes,no,日本,日本,平安時代,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/貧女吟/貧女吟__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/遠久良養生方/遠久良養生方__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/高鳳刺貴賤之同交歌/高鳳刺貴賤之同交歌__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/未分類/字訓詩 (清原真友)/字訓詩 (清原真友)__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/未分類/山家秋歌八首/山家秋歌八首__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/讃岐国/後夜聞佛法僧鳥/後夜聞佛法僧鳥__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,讚岐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/伊予国/高松栗林公園碑記/高松栗林公園碑記.txt,yes,no,,日本,日本,明治時代,,伊予國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/佐倉藩/下総国/太田南畝/太田南畝.txt,yes,no,,日本,日本,明治時代,,佐倉藩，下總國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/佐倉藩/下総国/網鯛/網鯛.txt,yes,no,,日本,日本,明治時代,,佐倉藩，下總國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/備中国/岩倉公所藏正宗鍛刀記/岩倉公所藏正宗鍛刀記.txt,yes,no,,日本,日本,明治時代,,備中國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/備中国/文明東漸史外篇/文明東漸史外篇序.txt,yes,no,,日本,日本,明治時代,,備中國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/和泉国/採蕈記/採蕈記.txt,yes,no,,日本,日本,明治時代,,和泉國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/土佐藩/放言集/放言集序.txt,yes,no,,日本,日本,明治時代,,土佐藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/大隅国/紀宕陰・息軒二先生事/紀宕陰・息軒二先生事.txt,yes,no,,日本,日本,明治時代,,大隅國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/姫路藩/長谷川君父子瘞髪碑/長谷川君父子瘞髪碑.txt,yes,no,,日本,日本,明治時代,,姬路藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/播磨国/晴吟雨哦集/晴吟雨哦集序.txt,yes,no,,日本,日本,明治時代,,播磨國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/新潟県/癸巳歲晚書懷/癸巳歲晚書懷__juan_01.txt,yes,no,日本漢詩,日本,,明治時代,,新潟縣,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/日出藩/記翁媼事/記翁媼事.txt,yes,no,,日本,日本,明治時代,,日出藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/未分類/凱旋/凱旋__juan_01.txt,no,no,日本,日本,明治時代,明治時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/未分類/向德宏駁日本《說略》/向德宏駁日本《說略》.txt,yes,no,日本,日本,日本,明治時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/未分類/爾靈山/爾靈山__juan_01.txt,no,no,日本,日本,明治時代,明治時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/未分類/肥馬大刀之七絕/肥馬大刀之七絕__juan_01.txt,no,no,日本,日本,明治時代,明治時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/未分類/金州城外作/金州城外作__juan_01.txt,no,no,日本,日本,明治時代,明治時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/東京府/幼穉園記/幼穉園記.txt,yes,no,,日本,日本,明治時代,,東京府,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/東京府/陶工巴律西/陶工巴律西.txt,yes,no,,日本,日本,明治時代,,東京府,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/淡路国/角觝者陣幕傳/角觝者陣幕傳.txt,yes,no,,日本,日本,明治時代,,淡路國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/淡路国/遊鳴門記/遊鳴門記.txt,yes,no,,日本,日本,明治時代,,淡路國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/熊本藩/岩倉村瘞髪碑/岩倉村瘞髪碑.txt,yes,no,,日本,日本,明治時代,,熊本藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/筑前国/心理新説/心理新説序.txt,yes,no,,日本,日本,明治時代,,筑前國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/豊後国/學橋大鄉君墓碣銘/學橋大鄉君墓碣銘.txt,yes,no,,日本,日本,明治時代,,豊後國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/越中国/義人吳鳳/義人吳鳳.txt,yes,no,,日本,日本,明治時代,,越中國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/越後国/牛盜人/牛盜人.txt,yes,no,,日本,日本,明治時代,,越後國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/近江国/繫思談/繫思談序.txt,yes,no,,日本,日本,明治時代,,近江國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/远江国/濱松城墟記/濱松城墟記.txt,yes,no,,日本,日本,明治時代,,遠江國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/远江国/紀特模斯的涅士事/紀特模斯的涅士事.txt,yes,no,,日本,日本,明治時代,,遠江國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/明治時代/遠江国/遊濱名湖記/遊濱名湖記.txt,yes,no,,日本,日本,明治時代,,遠江國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/昭和時代/宮城県/人力車/人力車.txt,yes,no,大日本帝国,日本,昭和時代,昭和時代,,宮城縣,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/昭和時代/未分類/日本訪書志補/日本訪書志補.txt,yes,no,日本,日本,日本,昭和時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/下総国/赤埴重賢.txt,yes,no,,日本,日本,江戶時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/佐倉藩/富士艦迴航/富士艦迴航.txt,yes,no,,日本,日本,江戶時代,,佐倉藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/佐倉藩/送森林太遊學伯林序/送森林太遊學伯林序.txt,yes,no,,日本,日本,江戶時代,,佐倉藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/佐倉藩/養老公園碑/養老公園碑.txt,yes,no,,日本,日本,江戶時代,,佐倉藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/和歌山藩/鍛工助弘傳/鍛工助弘傳.txt,yes,no,,日本,日本,江戶時代,,和歌山藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/大和国/楠左衛門尉髻塚碑/楠左衛門尉髻塚碑.txt,yes,no,,日本,日本,江戶時代,,大和國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/山城国/寓怀（石川丈山）/寓怀（石川丈山）__juan_01.txt,yes,no,日本漢詩,日本,,江戶時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/広島藩/高山彥九郎傳/高山彥九郎傳.txt,yes,no,,日本,日本,江戶時代,,廣島藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/広島藩/高山彦九郎傳/高山彦九郎傳.txt,yes,no,,日本,日本,江戶時代,,廣島藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/掛川藩/遊墨水記/遊墨水記.txt,yes,no,,日本,日本,江戶時代,,掛川藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/日向国/二女斃狼/二女斃狼.txt,yes,no,日向国,日本,江戸時代,江戶時代,,日向國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/未分類/十有三春秋/十有三春秋__juan_01.txt,yes,no,日本,日本,江戸時代,江戶時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/乳雀/乳雀.txt,yes,no,武蔵国,日本,江戸時代,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/又 (秋夜)/又 (秋夜).txt,yes,no,武蔵国,日本,江戸時代,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/杜鵑/杜鵑.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/游箕面山遂入京記/游箕面山遂入京記.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/秋夜偶成/秋夜偶成.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/筠州洞山悟本禪師語錄/筠州洞山悟本禪師語錄.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/觀墨水走舸記/觀墨水走舸記.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/難經古義/卷之上.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/難經古義/卷之下.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/難經古義/叙.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/難經古義/跋.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/難經古義/附言八则.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/武蔵国/難經古義/黄帝八十一难经序.txt,yes,no,,日本,日本,江戶時代,,武藏國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/水戸藩/蕉翁逸事/蕉翁逸事.txt,yes,no,,日本,日本,江戶時代,,水戶藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/津藩/觀曳布瀑遊摩耶山記/觀曳布瀑遊摩耶山記.txt,yes,no,,日本,日本,江戶時代,,津藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/熊本藩/健歩/健歩.txt,yes,no,熊本藩,日本,江戸時代,江戶時代,,熊本藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/琉球藩/向德宏初次稟稿/向德宏初次稟稿.txt,yes,no,,日本,日本,江戶時代,,琉球藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/便面半月照梅花/便面半月照梅花.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/便面有雁/便面有雁.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/便面水仙梅花/便面水仙梅花.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/便面蘆間有漁/便面蘆間有漁.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/便面蘆間白鷺/便面蘆間白鷺.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/偶作 (武田信玄)/偶作 (武田信玄)__juan_01.txt,yes,no,日本漢詩,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/古寺看花/古寺看花.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/寄濃州僧/寄濃州僧.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/惜落花/惜落花.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/新正口號/新正口號.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/新緑/新緑.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/旅館聴鵑/旅館聴鵑.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/春山如笑/春山如笑.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/薔薇/薔薇.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/遺偈/遺偈.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/閏月花/閏月花.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/甲斐国/鳥語花中管絃/鳥語花中管絃.txt,yes,no,日本,日本,,江戶時代,,甲斐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/筑前国/次韻杏坪先生/次韻杏坪先生.txt,yes,no,,日本,日本,江戶時代,,筑前國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/筑前国/次韻松隱翁/次韻松隱翁.txt,yes,no,,日本,日本,江戶時代,,筑前國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/薩摩国/贈正四位佐久閒象山先生碑.txt,yes,no,,日本,日本,江戶時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/蝦夷島/書（堀織部正）/書（堀織部正）.txt,yes,no,日本,日本,,江戶時代,,蝦夷島,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/讃岐国/進學喩/進學喩.txt,yes,no,,日本,日本,江戶時代,,讚岐國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/長府藩/詠富嶽/詠富嶽__juan_01.txt,yes,no,日本漢詩,日本,,江戶時代,,長府藩,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/陆奥国/熊説/熊説.txt,yes,no,,日本,日本,江戶時代,,陸奧國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/江戸時代/陸奥国/閣龍傳/閣龍傳.txt,yes,no,,日本,日本,江戶時代,,陸奧國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
