folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_index,raw_path,clean_path,char_count_raw,char_count_clean,is_empty_page
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷53,,,53,中國漢文\raw\三國\全三國文\全三國文__juan_53.txt,中國漢文\clean\三國\全三國文\全三國文__juan_53.txt,5379,5291,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷54,,,54,中國漢文\raw\三國\全三國文\全三國文__juan_54.txt,中國漢文\clean\三國\全三國文\全三國文__juan_54.txt,4261,4175,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷55,,,55,中國漢文\raw\三國\全三國文\全三國文__juan_55.txt,中國漢文\clean\三國\全三國文\全三國文__juan_55.txt,5839,5733,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷56,,,56,中國漢文\raw\三國\全三國文\全三國文__juan_56.txt,中國漢文\clean\三國\全三國文\全三國文__juan_56.txt,5546,5357,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷57,,,57,中國漢文\raw\三國\全三國文\全三國文__juan_57.txt,中國漢文\clean\三國\全三國文\全三國文__juan_57.txt,3767,3667,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷58,,,58,中國漢文\raw\三國\全三國文\全三國文__juan_58.txt,中國漢文\clean\三國\全三國文\全三國文__juan_58.txt,5849,5746,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷59,,,59,中國漢文\raw\三國\全三國文\全三國文__juan_59.txt,中國漢文\clean\三國\全三國文\全三國文__juan_59.txt,6092,5985,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷60,,,60,中國漢文\raw\三國\全三國文\全三國文__juan_60.txt,中國漢文\clean\三國\全三國文\全三國文__juan_60.txt,6355,6253,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷61,,,61,中國漢文\raw\三國\全三國文\全三國文__juan_61.txt,中國漢文\clean\三國\全三國文\全三國文__juan_61.txt,5626,5523,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷62,,,62,中國漢文\raw\三國\全三國文\全三國文__juan_62.txt,中國漢文\clean\三國\全三國文\全三國文__juan_62.txt,5519,5418,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷63,,,63,中國漢文\raw\三國\全三國文\全三國文__juan_63.txt,中國漢文\clean\三國\全三國文\全三國文__juan_63.txt,7364,7229,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷64,,,64,中國漢文\raw\三國\全三國文\全三國文__juan_64.txt,中國漢文\clean\三國\全三國文\全三國文__juan_64.txt,6603,6482,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷65,,,65,中國漢文\raw\三國\全三國文\全三國文__juan_65.txt,中國漢文\clean\三國\全三國文\全三國文__juan_65.txt,6187,6089,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷66,,,66,中國漢文\raw\三國\全三國文\全三國文__juan_66.txt,中國漢文\clean\三國\全三國文\全三國文__juan_66.txt,7453,7347,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷67,,,67,中國漢文\raw\三國\全三國文\全三國文__juan_67.txt,中國漢文\clean\三國\全三國文\全三國文__juan_67.txt,6552,6458,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷68,,,68,中國漢文\raw\三國\全三國文\全三國文__juan_68.txt,中國漢文\clean\三國\全三國文\全三國文__juan_68.txt,7997,7890,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷69,,,69,中國漢文\raw\三國\全三國文\全三國文__juan_69.txt,中國漢文\clean\三國\全三國文\全三國文__juan_69.txt,7000,6907,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷70,,,70,中國漢文\raw\三國\全三國文\全三國文__juan_70.txt,中國漢文\clean\三國\全三國文\全三國文__juan_70.txt,4802,4684,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷71,,,71,中國漢文\raw\三國\全三國文\全三國文__juan_71.txt,中國漢文\clean\三國\全三國文\全三國文__juan_71.txt,5668,5574,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷72,,,72,中國漢文\raw\三國\全三國文\全三國文__juan_72.txt,中國漢文\clean\三國\全三國文\全三國文__juan_72.txt,5659,5561,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷73,,,73,中國漢文\raw\三國\全三國文\全三國文__juan_73.txt,中國漢文\clean\三國\全三國文\全三國文__juan_73.txt,5259,5163,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷74,,,74,中國漢文\raw\三國\全三國文\全三國文__juan_74.txt,中國漢文\clean\三國\全三國文\全三國文__juan_74.txt,6366,6264,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷75,,,75,中國漢文\raw\三國\全三國文\全三國文__juan_75.txt,中國漢文\clean\三國\全三國文\全三國文__juan_75.txt,11155,10849,0
clean,中國漢文,三國,全三國文,,全三國文,全三國文,全三國文/卷0,,,76,中國漢文\raw\三國\全三國文\全三國文__juan_76.txt,中國漢文\clean\三國\全三國文\全三國文__juan_76.txt,1405,1321,0
clean,中國漢文,三國,公讌 (應瑒),,公讌 (應瑒),公讌 (應瑒),公讌 (應瑒),,,1,中國漢文\raw\三國\公讌 (應瑒)\公讌 (應瑒)__juan_01.txt,中國漢文\clean\三國\公讌 (應瑒)\公讌 (應瑒)__juan_01.txt,128,91,0
clean,中國漢文,三國,六度集經,,六度集經,六度集經,六度集經/01,,,1,中國漢文\raw\三國\六度集經\六度集經__juan_01.txt,中國漢文\clean\三國\六度集經\六度集經__juan_01.txt,8352,8349,0
clean,中國漢文,三國,六度集經,,六度集經,六度集經,六度集經/02,,,2,中國漢文\raw\三國\六度集經\六度集經__juan_02.txt,中國漢文\clean\三國\六度集經\六度集經__juan_02.txt,8096,8088,0
clean,中國漢文,三國,六度集經,,六度集經,六度集經,六度集經/03,,,3,中國漢文\raw\三國\六度集經\六度集經__juan_03.txt,中國漢文\clean\三國\六度集經\六度集經__juan_03.txt,8543,8537,0
clean,中國漢文,三國,六度集經,,六度集經,六度集經,六度集經/04,,,4,中國漢文\raw\三國\六度集經\六度集經__juan_04.txt,中國漢文\clean\三國\六度集經\六度集經__juan_04.txt,11787,11783,0
clean,中國漢文,三國,六度集經,,六度集經,六度集經,六度集經/05,,,5,中國漢文\raw\三國\六度集經\六度集經__juan_05.txt,中國漢文\clean\三國\六度集經\六度集經__juan_05.txt,12568,12563,0
clean,中國漢文,三國,六度集經,,六度集經,六度集經,六度集經/06,,,6,中國漢文\raw\三國\六度集經\六度集經__juan_06.txt,中國漢文\clean\三國\六度集經\六度集經__juan_06.txt,11036,11032,0
clean,中國漢文,三國,六度集經,,六度集經,六度集經,六度集經/07,,,7,中國漢文\raw\三國\六度集經\六度集經__juan_07.txt,中國漢文\clean\三國\六度集經\六度集經__juan_07.txt,8435,8432,0
clean,中國漢文,三國,六度集經,,六度集經,六度集經,六度集經/08,,,8,中國漢文\raw\三國\六度集經\六度集經__juan_08.txt,中國漢文\clean\三國\六度集經\六度集經__juan_08.txt,12524,12520,0
clean,中國漢文,三國,典语,,典语,典语,典语/全览,,,1,中國漢文\raw\三國\典语\典语__juan_01.txt,中國漢文\clean\三國\典语\典语__juan_01.txt,3188,3170,0
clean,中國漢文,三國,典语,,典语,典语,典语/补遗,,,2,中國漢文\raw\三國\典语\典语__juan_02.txt,中國漢文\clean\三國\典语\典语__juan_02.txt,165,165,0
clean,中國漢文,三國,典语,,典语,典语,典语/辑佚,,,3,中國漢文\raw\三國\典语\典语__juan_03.txt,中國漢文\clean\三國\典语\典语__juan_03.txt,403,403,0
clean,中國漢文,三國,典语,,典语,典语,典语/阙题一,,,4,中國漢文\raw\三國\典语\典语__juan_04.txt,中國漢文\clean\三國\典语\典语__juan_04.txt,762,759,0
clean,中國漢文,三國,典语,,典语,典语,典语/阙题七,,,5,中國漢文\raw\三國\典语\典语__juan_05.txt,中國漢文\clean\三國\典语\典语__juan_05.txt,453,447,0
clean,中國漢文,三國,典语,,典语,典语,典语/阙题三,,,6,中國漢文\raw\三國\典语\典语__juan_06.txt,中國漢文\clean\三國\典语\典语__juan_06.txt,277,274,0
clean,中國漢文,三國,典语,,典语,典语,典语/阙题二,,,7,中國漢文\raw\三國\典语\典语__juan_07.txt,中國漢文\clean\三國\典语\典语__juan_07.txt,256,253,0
clean,中國漢文,三國,典语,,典语,典语,典语/阙题五,,,8,中國漢文\raw\三國\典语\典语__juan_08.txt,中國漢文\clean\三國\典语\典语__juan_08.txt,286,286,0
clean,中國漢文,三國,典语,,典语,典语,典语/阙题亖,,,9,中國漢文\raw\三國\典语\典语__juan_09.txt,中國漢文\clean\三國\典语\典语__juan_09.txt,500,497,0
clean,中國漢文,三國,典语,,典语,典语,典语/阙题六,,,10,中國漢文\raw\三國\典语\典语__juan_10.txt,中國漢文\clean\三國\典语\典语__juan_10.txt,633,633,0
clean,中國漢文,三國,別詩 (應瑒),,別詩 (應瑒),別詩 (應瑒),別詩 (應瑒),,,1,中國漢文\raw\三國\別詩 (應瑒)\別詩 (應瑒)__juan_01.txt,中國漢文\clean\三國\別詩 (應瑒)\別詩 (應瑒)__juan_01.txt,154,117,0
clean,中國漢文,三國,前出師表,,前出師表,前出師表,前出師表,,,1,中國漢文\raw\三國\前出師表\前出師表__juan_01.txt,中國漢文\clean\三國\前出師表\前出師表__juan_01.txt,856,780,0
clean,中國漢文,三國,劉公幹集,,劉公幹集,劉公幹集,劉公幹集/內文,,,1,中國漢文\raw\三國\劉公幹集\劉公幹集__juan_01.txt,中國漢文\clean\三國\劉公幹集\劉公幹集__juan_01.txt,3074,3033,0
clean,中國漢文,三國,劉公幹集,,劉公幹集,劉公幹集,劉公幹集/附錄,,,2,中國漢文\raw\三國\劉公幹集\劉公幹集__juan_02.txt,中國漢文\clean\三國\劉公幹集\劉公幹集__juan_02.txt,252,215,0
clean,中國漢文,三國,劾曹爽奏,,劾曹爽奏,劾曹爽奏,劾曹爽奏,,,1,中國漢文\raw\三國\劾曹爽奏\劾曹爽奏__juan_01.txt,中國漢文\clean\三國\劾曹爽奏\劾曹爽奏__juan_01.txt,494,413,0
clean,中國漢文,三國,勸將士勤攻己闕教,,勸將士勤攻己闕教,勸將士勤攻己闕教,勸將士勤攻己闕教,,,1,中國漢文\raw\三國\勸將士勤攻己闕教\勸將士勤攻己闕教__juan_01.txt,中國漢文\clean\三國\勸將士勤攻己闕教\勸將士勤攻己闕教__juan_01.txt,271,234,0
clean,中國漢文,三國,南征教,,南征教,南征教,南征教,,,1,中國漢文\raw\三國\南征教\南征教__juan_01.txt,中國漢文\clean\三國\南征教\南征教__juan_01.txt,136,52,0
clean,中國漢文,三國,又稱蔣琬,,又稱蔣琬,又稱蔣琬,又稱蔣琬,,,1,中國漢文\raw\三國\又稱蔣琬\又稱蔣琬__juan_01.txt,中國漢文\clean\三國\又稱蔣琬\又稱蔣琬__juan_01.txt,139,57,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/01乾,,,1,中國漢文\raw\三國\周易正義\周易正義__juan_01.txt,中國漢文\clean\三國\周易正義\周易正義__juan_01.txt,22849,22659,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/01坤,,,2,中國漢文\raw\三國\周易正義\周易正義__juan_02.txt,中國漢文\clean\三國\周易正義\周易正義__juan_02.txt,7508,7410,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/01屯,,,3,中國漢文\raw\三國\周易正義\周易正義__juan_03.txt,中國漢文\clean\三國\周易正義\周易正義__juan_03.txt,3938,3882,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/01蒙,,,4,中國漢文\raw\三國\周易正義\周易正義__juan_04.txt,中國漢文\clean\三國\周易正義\周易正義__juan_04.txt,3444,3390,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02同人,,,5,中國漢文\raw\三國\周易正義\周易正義__juan_05.txt,中國漢文\clean\三國\周易正義\周易正義__juan_05.txt,3425,3369,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02否,,,6,中國漢文\raw\三國\周易正義\周易正義__juan_06.txt,中國漢文\clean\三國\周易正義\周易正義__juan_06.txt,2038,2007,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02大有,,,7,中國漢文\raw\三國\周易正義\周易正義__juan_07.txt,中國漢文\clean\三國\周易正義\周易正義__juan_07.txt,2651,2608,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02小畜,,,8,中國漢文\raw\三國\周易正義\周易正義__juan_08.txt,中國漢文\clean\三國\周易正義\周易正義__juan_08.txt,4387,4340,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02履,,,9,中國漢文\raw\三國\周易正義\周易正義__juan_09.txt,中國漢文\clean\三國\周易正義\周易正義__juan_09.txt,2617,2579,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02師,,,10,中國漢文\raw\三國\周易正義\周易正義__juan_10.txt,中國漢文\clean\三國\周易正義\周易正義__juan_10.txt,3160,3112,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02比,,,11,中國漢文\raw\三國\周易正義\周易正義__juan_11.txt,中國漢文\clean\三國\周易正義\周易正義__juan_11.txt,3585,3542,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02泰,,,12,中國漢文\raw\三國\周易正義\周易正義__juan_12.txt,中國漢文\clean\三國\周易正義\周易正義__juan_12.txt,3482,3441,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02訟,,,13,中國漢文\raw\三國\周易正義\周易正義__juan_13.txt,中國漢文\clean\三國\周易正義\周易正義__juan_13.txt,4499,4447,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02謙,,,14,中國漢文\raw\三國\周易正義\周易正義__juan_14.txt,中國漢文\clean\三國\周易正義\周易正義__juan_14.txt,3091,3057,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02豫,,,15,中國漢文\raw\三國\周易正義\周易正義__juan_15.txt,中國漢文\clean\三國\周易正義\周易正義__juan_15.txt,3443,3414,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/02需,,,16,中國漢文\raw\三國\周易正義\周易正義__juan_16.txt,中國漢文\clean\三國\周易正義\周易正義__juan_16.txt,3021,2980,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03剝,,,17,中國漢文\raw\三國\周易正義\周易正義__juan_17.txt,中國漢文\clean\三國\周易正義\周易正義__juan_17.txt,2265,2233,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03噬嗑,,,18,中國漢文\raw\三國\周易正義\周易正義__juan_18.txt,中國漢文\clean\三國\周易正義\周易正義__juan_18.txt,3126,3086,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03坎,,,19,中國漢文\raw\三國\周易正義\周易正義__juan_19.txt,中國漢文\clean\三國\周易正義\周易正義__juan_19.txt,3435,3381,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03大畜,,,20,中國漢文\raw\三國\周易正義\周易正義__juan_20.txt,中國漢文\clean\三國\周易正義\周易正義__juan_20.txt,2908,2870,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03大過,,,21,中國漢文\raw\三國\周易正義\周易正義__juan_21.txt,中國漢文\clean\三國\周易正義\周易正義__juan_21.txt,3330,3290,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03復,,,22,中國漢文\raw\三國\周易正義\周易正義__juan_22.txt,中國漢文\clean\三國\周易正義\周易正義__juan_22.txt,3572,3531,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03無妄,,,23,中國漢文\raw\三國\周易正義\周易正義__juan_23.txt,中國漢文\clean\三國\周易正義\周易正義__juan_23.txt,2861,2819,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03臨,,,24,中國漢文\raw\三國\周易正義\周易正義__juan_24.txt,中國漢文\clean\三國\周易正義\周易正義__juan_24.txt,2314,2276,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03蠱,,,25,中國漢文\raw\三國\周易正義\周易正義__juan_25.txt,中國漢文\clean\三國\周易正義\周易正義__juan_25.txt,2407,2368,0
clean,中國漢文,三國,周易正義,,周易正義,周易正義,周易正義/03觀,,,26,中國漢文\raw\三國\周易正義\周易正義__juan_26.txt,中國漢文\clean\三國\周易正義\周易正義__juan_26.txt,2564,2529,0
