title,file_base,raw_path,clean_path,categories,cjk_chars,sentences
三鹿乳粉案,三鹿乳粉案.txt,raw\三鹿乳粉案.txt,clean\三鹿乳粉案.txt,,292,20
上元,上元.txt,raw\上元.txt,clean\上元.txt,,290,14
上元 (唐高宗),上元 (唐高宗).txt,raw\上元 (唐高宗).txt,clean\上元 (唐高宗).txt,,46,3
上北雙子,上北雙子.txt,raw\上北雙子.txt,clean\上北雙子.txt,,56,5
上城區,上城區.txt,raw\上城區.txt,clean\上城區.txt,,418,16
上天草市,上天草市.txt,raw\上天草市.txt,clean\上天草市.txt,,75,4
上官昭容,上官昭容.txt,raw\上官昭容.txt,clean\上官昭容.txt,,621,39
上尾市,上尾市.txt,raw\上尾市.txt,clean\上尾市.txt,,58,4
上山市,上山市.txt,raw\上山市.txt,clean\上山市.txt,,159,8
上帝,上帝.txt,raw\上帝.txt,clean\上帝.txt,,51,4
上智大學,上智大學.txt,raw\上智大學.txt,clean\上智大學.txt,,133,10
上杉定勝,上杉定勝.txt,raw\上杉定勝.txt,clean\上杉定勝.txt,,220,14
上杉重房,上杉重房.txt,raw\上杉重房.txt,clean\上杉重房.txt,,215,20
上杉顯定,上杉顯定.txt,raw\上杉顯定.txt,clean\上杉顯定.txt,,277,11
上水驛,上水驛.txt,raw\上水驛.txt,clean\上水驛.txt,,39,1
上水驛 (香港),上水驛 (香港).txt,raw\上水驛 (香港).txt,clean\上水驛 (香港).txt,,100,5
上海交通大學,上海交通大學.txt,raw\上海交通大學.txt,clean\上海交通大學.txt,,100,6
上海人民出版社,上海人民出版社.txt,raw\上海人民出版社.txt,clean\上海人民出版社.txt,,131,6
上海南驛 (國鐵車驛),上海南驛 (國鐵車驛).txt,raw\上海南驛 (國鐵車驛).txt,clean\上海南驛 (國鐵車驛).txt,,39,5
上海外國語大學,上海外國語大學.txt,raw\上海外國語大學.txt,clean\上海外國語大學.txt,,94,5
上海大學,上海大學.txt,raw\上海大學.txt,clean\上海大學.txt,,83,5
上海市,上海市.txt,raw\上海市.txt,clean\上海市.txt,,485,24
上海師範大學,上海師範大學.txt,raw\上海師範大學.txt,clean\上海師範大學.txt,,74,5
上海航路,上海航路.txt,raw\上海航路.txt,clean\上海航路.txt,,73,5
上海通軌,上海通軌.txt,raw\上海通軌.txt,clean\上海通軌.txt,,64,2
上海通軌一路,上海通軌一路.txt,raw\上海通軌一路.txt,clean\上海通軌一路.txt,,148,7
上海通軌十一路,上海通軌十一路.txt,raw\上海通軌十一路.txt,clean\上海通軌十一路.txt,,415,5
上海通軌十六路,上海通軌十六路.txt,raw\上海通軌十六路.txt,clean\上海通軌十六路.txt,,33,2
上海通軌四路,上海通軌四路.txt,raw\上海通軌四路.txt,clean\上海通軌四路.txt,,47,3
上環驛,上環驛.txt,raw\上環驛.txt,clean\上環驛.txt,,84,4
上田市,上田市.txt,raw\上田市.txt,clean\上田市.txt,,193,13
上總國,上總國.txt,raw\上總國.txt,clean\上總國.txt,,102,4
上越市,上越市.txt,raw\上越市.txt,clean\上越市.txt,,195,11
上野原市,上野原市.txt,raw\上野原市.txt,clean\上野原市.txt,,131,5
下呂市,下呂市.txt,raw\下呂市.txt,clean\下呂市.txt,,122,6
下城區,下城區.txt,raw\下城區.txt,clean\下城區.txt,,257,10
下妻市,下妻市.txt,raw\下妻市.txt,clean\下妻市.txt,,122,6
下松市,下松市.txt,raw\下松市.txt,clean\下松市.txt,,109,7
下田市,下田市.txt,raw\下田市.txt,clean\下田市.txt,,59,4
下町火箭,下町火箭.txt,raw\下町火箭.txt,clean\下町火箭.txt,,49,4
下界,下界.txt,raw\下界.txt,clean\下界.txt,,54,3
下界 (礦藝),下界 (礦藝).txt,raw\下界 (礦藝).txt,clean\下界 (礦藝).txt,,135,8
下薩克森,下薩克森.txt,raw\下薩克森.txt,clean\下薩克森.txt,,56,3
下野市,下野市.txt,raw\下野市.txt,clean\下野市.txt,,108,5
下關市,下關市.txt,raw\下關市.txt,clean\下關市.txt,,269,17
下雨天留客天留我不留,下雨天留客天留我不留.txt,raw\下雨天留客天留我不留.txt,clean\下雨天留客天留我不留.txt,,262,23
不丹,不丹.txt,raw\不丹.txt,clean\不丹.txt,,93,6
不來梅州,不來梅州.txt,raw\不來梅州.txt,clean\不來梅州.txt,,76,7
不可逆之合,不可逆之合.txt,raw\不可逆之合.txt,clean\不可逆之合.txt,,102,7
不壽,不壽.txt,raw\不壽.txt,clean\不壽.txt,,123,7
不寐,不寐.txt,raw\不寐.txt,clean\不寐.txt,,151,9
不抑之蓋珥,不抑之蓋珥.txt,raw\不抑之蓋珥.txt,clean\不抑之蓋珥.txt,,111,4
不窋,不窋.txt,raw\不窋.txt,clean\不窋.txt,,32,3
不繫園,不繫園.txt,raw\不繫園.txt,clean\不繫園.txt,,129,6
不離去 不離去,不離去 不離去.txt,raw\不離去 不離去.txt,clean\不離去 不離去.txt,,32,3
丑,丑.txt,raw\丑.txt,clean\丑.txt,,88,10
丑 (釋義),丑 (釋義).txt,raw\丑 (釋義).txt,clean\丑 (釋義).txt,,48,5
且徐言樂隊,且徐言樂隊.txt,raw\且徐言樂隊.txt,clean\且徐言樂隊.txt,,30,3
且鞮侯單于,且鞮侯單于.txt,raw\且鞮侯單于.txt,clean\且鞮侯單于.txt,,505,22
世伏,世伏.txt,raw\世伏.txt,clean\世伏.txt,,152,8
世宗特別自治市,世宗特別自治市.txt,raw\世宗特別自治市.txt,clean\世宗特別自治市.txt,,37,3
世父,世父.txt,raw\世父.txt,clean\世父.txt,,99,4
世界人權宣言,世界人權宣言.txt,raw\世界人權宣言.txt,clean\世界人權宣言.txt,,1615,68
世界新七大奇蹟,世界新七大奇蹟.txt,raw\世界新七大奇蹟.txt,clean\世界新七大奇蹟.txt,,246,7
世界氣象組織,世界氣象組織.txt,raw\世界氣象組織.txt,clean\世界氣象組織.txt,,116,6
世界知識出版社,世界知識出版社.txt,raw\世界知識出版社.txt,clean\世界知識出版社.txt,,212,7
世界語維基大典,世界語維基大典.txt,raw\世界語維基大典.txt,clean\世界語維基大典.txt,,71,2
世紀,世紀.txt,raw\世紀.txt,clean\世紀.txt,,152,9
世紀大道驛,世紀大道驛.txt,raw\世紀大道驛.txt,clean\世紀大道驛.txt,,43,1
世說新語,世說新語.txt,raw\世說新語.txt,clean\世說新語.txt,,212,10
丘,丘.txt,raw\丘.txt,clean\丘.txt,,20,2
丘浮尤鞮單于,丘浮尤鞮單于.txt,raw\丘浮尤鞮單于.txt,clean\丘浮尤鞮單于.txt,,251,7
丘逢甲,丘逢甲.txt,raw\丘逢甲.txt,clean\丘逢甲.txt,,757,22
丘遲,丘遲.txt,raw\丘遲.txt,clean\丘遲.txt,,291,19
丘除車林鞮單于,丘除車林鞮單于.txt,raw\丘除車林鞮單于.txt,clean\丘除車林鞮單于.txt,,100,3
丙,丙.txt,raw\丙.txt,clean\丙.txt,,56,6
丙子胡亂,丙子胡亂.txt,raw\丙子胡亂.txt,clean\丙子胡亂.txt,,344,23
丙寅學運,丙寅學運.txt,raw\丙寅學運.txt,clean\丙寅學運.txt,,51,5
丙申旺角官民之訌,丙申旺角官民之訌.txt,raw\丙申旺角官民之訌.txt,clean\丙申旺角官民之訌.txt,,365,21
中世,中世.txt,raw\中世.txt,clean\中世.txt,,701,51
中世盛期,中世盛期.txt,raw\中世盛期.txt,clean\中世盛期.txt,,363,23
中亞,中亞.txt,raw\中亞.txt,clean\中亞.txt,,85,4
中南半島,中南半島.txt,raw\中南半島.txt,clean\中南半島.txt,,169,8
中南大學,中南大學.txt,raw\中南大學.txt,clean\中南大學.txt,,69,4
中南海,中南海.txt,raw\中南海.txt,clean\中南海.txt,,33,1
中南財經政法大學,中南財經政法大學.txt,raw\中南財經政法大學.txt,clean\中南財經政法大學.txt,,85,6
中和區,中和區.txt,raw\中和區.txt,clean\中和區.txt,,118,2
中和新蘆路,中和新蘆路.txt,raw\中和新蘆路.txt,clean\中和新蘆路.txt,,39,2
中和路,中和路.txt,raw\中和路.txt,clean\中和路.txt,,30,2
中和驛 (新北市),中和驛 (新北市).txt,raw\中和驛 (新北市).txt,clean\中和驛 (新北市).txt,,39,4
中和高中驛,中和高中驛.txt,raw\中和高中驛.txt,clean\中和高中驛.txt,,38,1
中國,中國.txt,raw\中國.txt,clean\中國.txt,,1575,70
中國 (釋義),中國 (釋義).txt,raw\中國 (釋義).txt,clean\中國 (釋義).txt,,96,2
中國人民大學,中國人民大學.txt,raw\中國人民大學.txt,clean\中國人民大學.txt,,234,12
中國人民大學附屬小學,中國人民大學附屬小學.txt,raw\中國人民大學附屬小學.txt,clean\中國人民大學附屬小學.txt,,88,6
中國人民武裝警察部隊,中國人民武裝警察部隊.txt,raw\中國人民武裝警察部隊.txt,clean\中國人民武裝警察部隊.txt,,160,6
中國人民解放軍,中國人民解放軍.txt,raw\中國人民解放軍.txt,clean\中國人民解放軍.txt,,108,6
中國共產黨,中國共產黨.txt,raw\中國共產黨.txt,clean\中國共產黨.txt,,1111,50
中國共產黨中央委員會總書記,中國共產黨中央委員會總書記.txt,raw\中國共產黨中央委員會總書記.txt,clean\中國共產黨中央委員會總書記.txt,,289,13
中國共產黨中央政治局,中國共產黨中央政治局.txt,raw\中國共產黨中央政治局.txt,clean\中國共產黨中央政治局.txt,,359,12
中國同盟會,中國同盟會.txt,raw\中國同盟會.txt,clean\中國同盟會.txt,,137,7
中國國家圖書館,中國國家圖書館.txt,raw\中國國家圖書館.txt,clean\中國國家圖書館.txt,,119,7
中國國民黨,中國國民黨.txt,raw\中國國民黨.txt,clean\中國國民黨.txt,,3429,120
中國國際廣播電臺,中國國際廣播電臺.txt,raw\中國國際廣播電臺.txt,clean\中國國際廣播電臺.txt,,63,4
中國土地制度史,中國土地制度史.txt,raw\中國土地制度史.txt,clean\中國土地制度史.txt,,149,6
中國地方,中國地方.txt,raw\中國地方.txt,clean\中國地方.txt,,118,6
中國大陸,中國大陸.txt,raw\中國大陸.txt,clean\中國大陸.txt,,185,12
中國學,中國學.txt,raw\中國學.txt,clean\中國學.txt,,86,4
中國政法大學,中國政法大學.txt,raw\中國政法大學.txt,clean\中國政法大學.txt,,60,4
中國文藝理論學會,中國文藝理論學會.txt,raw\中國文藝理論學會.txt,clean\中國文藝理論學會.txt,,51,3
中國時區,中國時區.txt,raw\中國時區.txt,clean\中國時區.txt,,102,7
中國書院制度,中國書院制度.txt,raw\中國書院制度.txt,clean\中國書院制度.txt,,1063,50
中國朝代,中國朝代.txt,raw\中國朝代.txt,clean\中國朝代.txt,,6237,425
中國朝鮮族,中國朝鮮族.txt,raw\中國朝鮮族.txt,clean\中國朝鮮族.txt,,562,26
中國毛澤東主義共產黨,中國毛澤東主義共產黨.txt,raw\中國毛澤東主義共產黨.txt,clean\中國毛澤東主義共產黨.txt,,932,49
中國民主同盟,中國民主同盟.txt,raw\中國民主同盟.txt,clean\中國民主同盟.txt,,230,9
中國特色社會主義,中國特色社會主義.txt,raw\中國特色社會主義.txt,clean\中國特色社會主義.txt,,76,3
中國社會科學出版社,中國社會科學出版社.txt,raw\中國社會科學出版社.txt,clean\中國社會科學出版社.txt,,253,10
中國社會科學院大學,中國社會科學院大學.txt,raw\中國社會科學院大學.txt,clean\中國社會科學院大學.txt,,96,4
中國茉莉花革命,中國茉莉花革命.txt,raw\中國茉莉花革命.txt,clean\中國茉莉花革命.txt,,341,18
中國醫藥大學,中國醫藥大學.txt,raw\中國醫藥大學.txt,clean\中國醫藥大學.txt,,175,7
中國電視公司,中國電視公司.txt,raw\中國電視公司.txt,clean\中國電視公司.txt,,282,9
中壢區,中壢區.txt,raw\中壢區.txt,clean\中壢區.txt,,151,9
中壢驛,中壢驛.txt,raw\中壢驛.txt,clean\中壢驛.txt,,41,4
中大,中大.txt,raw\中大.txt,clean\中大.txt,,133,1
中大同,中大同.txt,raw\中大同.txt,clean\中大同.txt,,236,13
中央人民廣播電臺,中央人民廣播電臺.txt,raw\中央人民廣播電臺.txt,clean\中央人民廣播電臺.txt,,265,17
中央公園驛,中央公園驛.txt,raw\中央公園驛.txt,clean\中央公園驛.txt,,64,1
中央區 (東京都),中央區 (東京都).txt,raw\中央區 (東京都).txt,clean\中央區 (東京都).txt,,267,9
中央市,中央市.txt,raw\中央市.txt,clean\中央市.txt,,133,7
中央廣播電臺,中央廣播電臺.txt,raw\中央廣播電臺.txt,clean\中央廣播電臺.txt,,128,4
中央廣播電視總臺,中央廣播電視總臺.txt,raw\中央廣播電視總臺.txt,clean\中央廣播電視總臺.txt,,264,6
中央情報局,中央情報局.txt,raw\中央情報局.txt,clean\中央情報局.txt,,203,13
中央民族大學,中央民族大學.txt,raw\中央民族大學.txt,clean\中央民族大學.txt,,37,2
中央軍事委員會主席,中央軍事委員會主席.txt,raw\中央軍事委員會主席.txt,clean\中央軍事委員會主席.txt,,70,4
中央銀行,中央銀行.txt,raw\中央銀行.txt,clean\中央銀行.txt,,158,6
中央電視臺,中央電視臺.txt,raw\中央電視臺.txt,clean\中央電視臺.txt,,168,8
中子,中子.txt,raw\中子.txt,clean\中子.txt,,112,6
中子星,中子星.txt,raw\中子星.txt,clean\中子星.txt,,169,5
中學,中學.txt,raw\中學.txt,clean\中學.txt,,40,4
中山大學,中山大學.txt,raw\中山大學.txt,clean\中山大學.txt,,115,7
中山市,中山市.txt,raw\中山市.txt,clean\中山市.txt,,28,2
中山慶子,中山慶子.txt,raw\中山慶子.txt,clean\中山慶子.txt,,284,17
中山陵,中山陵.txt,raw\中山陵.txt,clean\中山陵.txt,,139,6
中山驛,中山驛.txt,raw\中山驛.txt,clean\中山驛.txt,,73,1
中山驛 (臺北市),中山驛 (臺北市).txt,raw\中山驛 (臺北市).txt,clean\中山驛 (臺北市).txt,,48,4
中山高級工商職業學校,中山高級工商職業學校.txt,raw\中山高級工商職業學校.txt,clean\中山高級工商職業學校.txt,,244,6
中川王,中川王.txt,raw\中川王.txt,clean\中川王.txt,,522,35
中庸,中庸.txt,raw\中庸.txt,clean\中庸.txt,,164,14
中文維基百科,中文維基百科.txt,raw\中文維基百科.txt,clean\中文維基百科.txt,,428,30
中日戰爭,中日戰爭.txt,raw\中日戰爭.txt,clean\中日戰爭.txt,,60,3
中日東海油氣田之爭,中日東海油氣田之爭.txt,raw\中日東海油氣田之爭.txt,clean\中日東海油氣田之爭.txt,,241,8
中書令,中書令.txt,raw\中書令.txt,clean\中書令.txt,,72,6
中書省,中書省.txt,raw\中書省.txt,clean\中書省.txt,,336,45
中書舍人,中書舍人.txt,raw\中書舍人.txt,clean\中書舍人.txt,,218,13
中曾根康弘,中曾根康弘.txt,raw\中曾根康弘.txt,clean\中曾根康弘.txt,,85,5
中東,中東.txt,raw\中東.txt,clean\中東.txt,,290,19
中歐,中歐.txt,raw\中歐.txt,clean\中歐.txt,,369,16
中歐學,中歐學.txt,raw\中歐學.txt,clean\中歐學.txt,,296,9
中正紀念堂,中正紀念堂.txt,raw\中正紀念堂.txt,clean\中正紀念堂.txt,,231,12
中江兆民,中江兆民.txt,raw\中江兆民.txt,clean\中江兆民.txt,,80,4
中泰國,中泰國.txt,raw\中泰國.txt,clean\中泰國.txt,,166,5
中津川市,中津川市.txt,raw\中津川市.txt,clean\中津川市.txt,,234,12
中津市,中津市.txt,raw\中津市.txt,clean\中津市.txt,,132,10
中環驛,中環驛.txt,raw\中環驛.txt,clean\中環驛.txt,,159,6
中秋,中秋.txt,raw\中秋.txt,clean\中秋.txt,,101,8
中華一番,中華一番.txt,raw\中華一番.txt,clean\中華一番.txt,,163,10
中華五千年小太極,中華五千年小太極.txt,raw\中華五千年小太極.txt,clean\中華五千年小太極.txt,,49,3
中華人民共和國,中華人民共和國.txt,raw\中華人民共和國.txt,clean\中華人民共和國.txt,,1803,89
中華人民共和國主席,中華人民共和國主席.txt,raw\中華人民共和國主席.txt,clean\中華人民共和國主席.txt,,395,10
中華人民共和國元帥,中華人民共和國元帥.txt,raw\中華人民共和國元帥.txt,clean\中華人民共和國元帥.txt,,144,4
中華人民共和國制治各族方略,中華人民共和國制治各族方略.txt,raw\中華人民共和國制治各族方略.txt,clean\中華人民共和國制治各族方略.txt,,122,4
中華人民共和國憲法,中華人民共和國憲法.txt,raw\中華人民共和國憲法.txt,clean\中華人民共和國憲法.txt,,481,30
中華人民共和國臺灣省,中華人民共和國臺灣省.txt,raw\中華人民共和國臺灣省.txt,clean\中華人民共和國臺灣省.txt,,133,6
中華人民共和國計劃生育,中華人民共和國計劃生育.txt,raw\中華人民共和國計劃生育.txt,clean\中華人民共和國計劃生育.txt,,185,12
中華共和國,中華共和國.txt,raw\中華共和國.txt,clean\中華共和國.txt,,127,8
中華學校,中華學校.txt,raw\中華學校.txt,clean\中華學校.txt,,177,3
中華文化基本教材,中華文化基本教材.txt,raw\中華文化基本教材.txt,clean\中華文化基本教材.txt,,266,15
中華格致史,中華格致史.txt,raw\中華格致史.txt,clean\中華格致史.txt,,553,27
中華民國,中華民國.txt,raw\中華民國.txt,clean\中華民國.txt,,3534,166
中華民國一一三年總統選舉,中華民國一一三年總統選舉.txt,raw\中華民國一一三年總統選舉.txt,clean\中華民國一一三年總統選舉.txt,,229,4
中華民國中央銀行,中華民國中央銀行.txt,raw\中華民國中央銀行.txt,clean\中華民國中央銀行.txt,,366,16
中華民國元首,中華民國元首.txt,raw\中華民國元首.txt,clean\中華民國元首.txt,,1031,42
中華民國及中華人民共和國地方志,中華民國及中華人民共和國地方志.txt,raw\中華民國及中華人民共和國地方志.txt,clean\中華民國及中華人民共和國地方志.txt,,1496,54
中華民國司法部,中華民國司法部.txt,raw\中華民國司法部.txt,clean\中華民國司法部.txt,,75,6
中華民國國歌,中華民國國歌.txt,raw\中華民國國歌.txt,clean\中華民國國歌.txt,,128,4
中華民國國軍,中華民國國軍.txt,raw\中華民國國軍.txt,clean\中華民國國軍.txt,,2388,100
中華民國地方,中華民國地方.txt,raw\中華民國地方.txt,clean\中華民國地方.txt,,1170,39
中華民國敎育部,中華民國敎育部.txt,raw\中華民國敎育部.txt,clean\中華民國敎育部.txt,,77,6
中華民國福建省,中華民國福建省.txt,raw\中華民國福建省.txt,clean\中華民國福建省.txt,,163,10
中華民國總統,中華民國總統.txt,raw\中華民國總統.txt,clean\中華民國總統.txt,,763,29
中華民國連江縣,中華民國連江縣.txt,raw\中華民國連江縣.txt,clean\中華民國連江縣.txt,,711,29
中華民國電單車黨,中華民國電單車黨.txt,raw\中華民國電單車黨.txt,clean\中華民國電單車黨.txt,,99,5
中華蘇維埃共和國,中華蘇維埃共和國.txt,raw\中華蘇維埃共和國.txt,clean\中華蘇維埃共和國.txt,,444,8
中華門,中華門.txt,raw\中華門.txt,clean\中華門.txt,,38,1
中華雄立宇宙間,中華雄立宇宙間.txt,raw\中華雄立宇宙間.txt,clean\中華雄立宇宙間.txt,,60,1
中華電視公司,中華電視公司.txt,raw\中華電視公司.txt,clean\中華電視公司.txt,,69,6
