source_path,staged_path,work_folder,work_title,page_title,exact_years,mentioned_years,decision_year,decision_coarse,all_coarse_counts,destination,nation,times,reason,ws_categories
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_03.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_03.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_04.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_04.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三十,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_05.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_05.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三十一,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_06.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_06.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三十七,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_07.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_07.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三十三,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_08.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_08.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三十二,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_09.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_09.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三十五,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_10.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_10.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三十六,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_11.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_11.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之三十四,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_12.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_12.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之九,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_13.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_13.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_14.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_14.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_15.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_15.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十一,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_16.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_16.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十七,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_17.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_17.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十三,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_18.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_18.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十九,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_19.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_19.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十二,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_20.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_20.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十五,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_21.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_21.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十八,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_22.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_22.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十六,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_23.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_23.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之二十四,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_24.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_24.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之五,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_25.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_25.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之八,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_26.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_26.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之六,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_27.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_27.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_28.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_28.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十一,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_29.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_29.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十七,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_30.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_30.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十三,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_31.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_31.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十九,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_32.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_32.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十二,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_33.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_33.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十五,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_34.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_34.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十八,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_35.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_35.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十六,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_36.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_36.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之十四,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_37.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_37.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/卷之四,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_38.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_38.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/續集卷之一,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_39.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_39.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/續集卷之三,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_40.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_40.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/續集卷之二,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_41.txt,待分類/無年份/可庵遺稿 (金龜柱)/可庵遺稿 (金龜柱)__juan_41.txt,可庵遺稿 (金龜柱),可庵遺稿 (金龜柱),可庵遺稿 (金龜柱)/續集卷之四,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金龜柱
朝鮮典籍/可畦集/可畦集__juan_01.txt,朝鮮王朝/可畦集/可畦集__juan_01.txt,可畦集,可畦集,可畦集/卷一,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_02.txt,朝鮮王朝/可畦集/可畦集__juan_02.txt,可畦集,可畦集,可畦集/卷二,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_03.txt,朝鮮王朝/可畦集/可畦集__juan_03.txt,可畦集,可畦集,可畦集/卷三,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_04.txt,朝鮮王朝/可畦集/可畦集__juan_04.txt,可畦集,可畦集,可畦集/卷四,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_05.txt,朝鮮王朝/可畦集/可畦集__juan_05.txt,可畦集,可畦集,可畦集/卷五,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_06.txt,朝鮮王朝/可畦集/可畦集__juan_06.txt,可畦集,可畦集,可畦集/卷六,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_07.txt,朝鮮王朝/可畦集/可畦集__juan_07.txt,可畦集,可畦集,可畦集/卷七,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_08.txt,朝鮮王朝/可畦集/可畦集__juan_08.txt,可畦集,可畦集,可畦集/卷八,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_09.txt,朝鮮王朝/可畦集/可畦集__juan_09.txt,可畦集,可畦集,可畦集/卷九,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/可畦集/可畦集__juan_10.txt,朝鮮王朝/可畦集/可畦集__juan_10.txt,可畦集,可畦集,可畦集/卷十,1826,,1826,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1826年;趙翊
朝鮮典籍/台溪先生文集/台溪先生文集__juan_01.txt,朝鮮王朝/台溪先生文集/台溪先生文集__juan_01.txt,台溪先生文集,台溪先生文集,台溪先生文集/卷一,1683,,1683,朝鮮王朝,"{""朝鮮王朝"": 8}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1683年;河溍
朝鮮典籍/台溪先生文集/台溪先生文集__juan_02.txt,朝鮮王朝/台溪先生文集/台溪先生文集__juan_02.txt,台溪先生文集,台溪先生文集,台溪先生文集/附錄卷一,1683,,1683,朝鮮王朝,"{""朝鮮王朝"": 8}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1683年;河溍
朝鮮典籍/台溪先生文集/台溪先生文集__juan_03.txt,朝鮮王朝/台溪先生文集/台溪先生文集__juan_03.txt,台溪先生文集,台溪先生文集,台溪先生文集/卷二,1683,,1683,朝鮮王朝,"{""朝鮮王朝"": 8}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1683年;河溍
朝鮮典籍/台溪先生文集/台溪先生文集__juan_04.txt,朝鮮王朝/台溪先生文集/台溪先生文集__juan_04.txt,台溪先生文集,台溪先生文集,台溪先生文集/附錄卷二,1683,,1683,朝鮮王朝,"{""朝鮮王朝"": 8}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1683年;河溍
朝鮮典籍/台溪先生文集/台溪先生文集__juan_05.txt,朝鮮王朝/台溪先生文集/台溪先生文集__juan_05.txt,台溪先生文集,台溪先生文集,台溪先生文集/卷三,1683,,1683,朝鮮王朝,"{""朝鮮王朝"": 8}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1683年;河溍
朝鮮典籍/台溪先生文集/台溪先生文集__juan_06.txt,朝鮮王朝/台溪先生文集/台溪先生文集__juan_06.txt,台溪先生文集,台溪先生文集,台溪先生文集/卷四,1683,,1683,朝鮮王朝,"{""朝鮮王朝"": 8}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1683年;河溍
朝鮮典籍/台溪先生文集/台溪先生文集__juan_07.txt,朝鮮王朝/台溪先生文集/台溪先生文集__juan_07.txt,台溪先生文集,台溪先生文集,台溪先生文集/卷五,1683,,1683,朝鮮王朝,"{""朝鮮王朝"": 8}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1683年;河溍
朝鮮典籍/台溪先生文集/台溪先生文集__juan_08.txt,朝鮮王朝/台溪先生文集/台溪先生文集__juan_08.txt,台溪先生文集,台溪先生文集,台溪先生文集/卷六,1683,,1683,朝鮮王朝,"{""朝鮮王朝"": 8}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1683年;河溍
朝鮮典籍/台閣志/台閣志__juan_01.txt,待分類/無年份/台閣志/台閣志__juan_01.txt,台閣志,台閣志,台閣志,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,PD-old;朝鮮典籍
朝鮮典籍/同春堂先生別集/同春堂先生別集__juan_01.txt,朝鮮王朝/同春堂先生別集/同春堂先生別集__juan_01.txt,同春堂先生別集,同春堂先生別集,同春堂先生別集/卷一,1682,,1682,朝鮮王朝,"{""朝鮮王朝"": 9}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1682年;宋浚吉
朝鮮典籍/同春堂先生別集/同春堂先生別集__juan_02.txt,朝鮮王朝/同春堂先生別集/同春堂先生別集__juan_02.txt,同春堂先生別集,同春堂先生別集,同春堂先生別集/卷二,1682,,1682,朝鮮王朝,"{""朝鮮王朝"": 9}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1682年;宋浚吉
朝鮮典籍/同春堂先生別集/同春堂先生別集__juan_03.txt,朝鮮王朝/同春堂先生別集/同春堂先生別集__juan_03.txt,同春堂先生別集,同春堂先生別集,同春堂先生別集/卷三,1682,,1682,朝鮮王朝,"{""朝鮮王朝"": 9}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1682年;宋浚吉
朝鮮典籍/同春堂先生別集/同春堂先生別集__juan_04.txt,朝鮮王朝/同春堂先生別集/同春堂先生別集__juan_04.txt,同春堂先生別集,同春堂先生別集,同春堂先生別集/卷四,1682,,1682,朝鮮王朝,"{""朝鮮王朝"": 9}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1682年;宋浚吉
