edition,testament,book,chapter,unit,file,verses,chars,source_url
文理和合,舊約,民數記,19,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第十九章.txt,22,628,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,20,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十章.txt,29,753,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,21,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十一章.txt,35,959,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,22,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十二章.txt,41,1055,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,23,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十三章.txt,30,776,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,24,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十四章.txt,25,618,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,25,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十五章.txt,18,432,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,26,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十六章.txt,65,1675,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,27,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十七章.txt,23,557,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,28,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十八章.txt,31,845,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,29,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第二十九章.txt,40,1105,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,30,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第三十章.txt,16,411,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,31,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第三十一章.txt,54,1093,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,32,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第三十二章.txt,42,1026,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,33,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第三十三章.txt,56,1059,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,34,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第三十四章.txt,29,497,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,35,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第三十五章.txt,34,761,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,民數記,36,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/民數記/第三十六章.txt,13,404,https://zh.wikisource.org/wiki/聖經_(文理和合)/民數記
文理和合,舊約,申命記,1,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第一章.txt,46,1287,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,2,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二章.txt,37,1034,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,3,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第三章.txt,29,906,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,4,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第四章.txt,49,1436,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,5,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第五章.txt,33,862,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,6,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第六章.txt,25,679,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,7,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第七章.txt,26,836,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,8,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第八章.txt,20,544,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,9,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第九章.txt,29,875,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,10,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十章.txt,22,609,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,11,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十一章.txt,32,827,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,12,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十二章.txt,32,932,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,13,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十三章.txt,18,522,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,14,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十四章.txt,29,619,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,15,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十五章.txt,21,651,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,16,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十六章.txt,22,639,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,17,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十七章.txt,20,588,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,18,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十八章.txt,22,610,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,19,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第十九章.txt,20,529,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,20,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十章.txt,20,508,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,21,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十一章.txt,23,609,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,22,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十二章.txt,29,702,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,23,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十三章.txt,25,564,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,24,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十四章.txt,22,544,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,25,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十五章.txt,19,445,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,26,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十六章.txt,19,619,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,27,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十七章.txt,26,655,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,28,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十八章.txt,66,1881,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,29,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第二十九章.txt,29,838,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,30,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第三十章.txt,19,633,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,31,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第三十一章.txt,30,911,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,32,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第三十二章.txt,52,1304,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,33,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第三十三章.txt,29,875,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,申命記,34,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/申命記/第三十四章.txt,12,334,https://zh.wikisource.org/wiki/聖經_(文理和合)/申命記
文理和合,舊約,約書亞記,1,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第一章.txt,18,573,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,2,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第二章.txt,24,651,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,3,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第三章.txt,17,493,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,4,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第四章.txt,24,625,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,5,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第五章.txt,15,484,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,6,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第六章.txt,27,775,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,7,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第七章.txt,26,891,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,8,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第八章.txt,35,1009,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,9,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第九章.txt,27,760,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,10,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十章.txt,43,1327,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,11,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十一章.txt,23,728,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,12,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十二章.txt,24,515,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,13,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十三章.txt,33,950,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,14,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十四章.txt,15,521,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,15,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十五章.txt,63,1220,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,16,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十六章.txt,10,275,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,17,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十七章.txt,18,696,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,18,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十八章.txt,28,765,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,19,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第十九章.txt,51,1170,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,20,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第二十章.txt,9,294,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
文理和合,舊約,約書亞記,21,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約書亞記/第二十一章.txt,45,1100,https://zh.wikisource.org/wiki/聖經_(文理和合)/約書亞記
