corpus_root,grouping,work,author,times,pages,chars,empty_pages,min_juan,max_juan,gaps,src
中國漢文,元朝,格致餘論,,,1,27085,0,1,1,0,index_元朝.csv
中國漢文,元朝,桂隱記,,,1,564,0,1,1,0,index_元朝.csv
中國漢文,元朝,桃源 (耶律鑄),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,桃花源上避秦人扇頭,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,桃花源别業重理舊藳戯題,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,桃花馬二首,,,1,126,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅仙山行,,,1,285,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅棠曲,,,1,177,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅磵诗话,,,1,29261,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅花 (王冕),,,1,329,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅花二首 (王冕),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅花屋,,,1,235,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅花引 (耶律鑄),,,1,123,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅華傳,,,1,562,0,1,1,0,index_元朝.csv
中國漢文,元朝,梅魂得香字,,,1,232,0,1,1,0,index_元朝.csv
中國漢文,元朝,梧溪詩集序,,,1,500,0,1,1,0,index_元朝.csv
中國漢文,元朝,梳頭樂府,,,1,141,0,1,1,0,index_元朝.csv
中國漢文,元朝,楊妃菊,,,1,107,0,1,1,0,index_元朝.csv
中國漢文,元朝,楊妃菊 (追尋秋色到東籬),,,1,118,0,1,1,0,index_元朝.csv
中國漢文,元朝,楊文舉文集序,,,1,506,0,1,1,0,index_元朝.csv
中國漢文,元朝,楊維楨集,,,3,11854,0,1,3,0,index_元朝.csv
中國漢文,元朝,楊花 (耶律鑄),,,1,72,0,1,1,0,index_元朝.csv
中國漢文,元朝,楊花曲 (薩都剌),,,1,141,0,1,1,0,index_元朝.csv
中國漢文,元朝,榆溪草堂記,,,1,339,0,1,1,0,index_元朝.csv
中國漢文,元朝,槐圃記,,,1,560,0,1,1,0,index_元朝.csv
中國漢文,元朝,槐陰亭記,,,1,334,0,1,1,0,index_元朝.csv
中國漢文,元朝,樂毅,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,樂聖齋對酒吟,,,1,61,0,1,1,0,index_元朝.csv
中國漢文,元朝,樊公廟食記,,,1,773,0,1,1,0,index_元朝.csv
中國漢文,元朝,横笛引四首,,,1,340,0,1,1,0,index_元朝.csv
中國漢文,元朝,櫻桃賦 (程從龍),,,1,380,0,1,1,0,index_元朝.csv
中國漢文,元朝,次古詩韻,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,次學士盧疏齋題贈句容唐别駕,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次崔鎮壁間韻,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,次張子敬游玊泉詩韻,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次張舉韻題皖山金氏綉野亭,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次王叔能侍御史,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,次王御史韻,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,次盧希謝冬日桃花詩韻,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,次繁昌邑宰梅雙溪韻,,,1,103,0,1,1,0,index_元朝.csv
中國漢文,元朝,次趙虎岩過玉泉懐古韻,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次趙虎巖春思詩韻,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,次趙虎巖詩韻,,,1,141,0,1,1,0,index_元朝.csv
中國漢文,元朝,次趙虎巖遊香山故宫詩韻,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次趙虎巖過玉泉懷古韻,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻三首,,,1,249,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻休上人見寄,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻登凌歊臺,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻答王敬助,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻與德明小友,,,1,97,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻舟行次蓬州遊歴州境憇蓬萊堂,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻記青城劉翁李隱卿事,,,1,241,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻趙徳載大監餞行之什,,,1,252,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻送人還茅山,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻送虞先生入蜀代祀,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻郭侍御,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻閬州述事,,,1,132,0,1,1,0,index_元朝.csv
中國漢文,元朝,次韻𡩘茅山張伯雨二首,,,1,177,0,1,1,0,index_元朝.csv
中國漢文,元朝,次鰕妾岸,,,1,173,0,1,1,0,index_元朝.csv
中國漢文,元朝,欲雪 (耶律鑄),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,正行集,,,1,2530,0,1,1,0,index_元朝.csv
中國漢文,元朝,正覺寺晚歸贈益山長老,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,此事難知,,,2,32832,0,1,2,0,index_元朝.csv
中國漢文,元朝,武夷館方池,,,1,159,0,1,1,0,index_元朝.csv
中國漢文,元朝,武當福地總真集,,,3,20029,0,1,3,0,index_元朝.csv
中國漢文,元朝,武穆墳,,,1,24,0,1,1,0,index_元朝.csv
中國漢文,元朝,歲云暮矣,,,1,165,0,1,1,0,index_元朝.csv
中國漢文,元朝,歲華紀麗譜,,,1,5140,0,1,1,0,index_元朝.csv
中國漢文,元朝,歷世真仙體道通鑑,,,53,353466,0,1,53,0,index_元朝.csv
中國漢文,元朝,歷世真仙體道通鑑後集,,,6,43655,0,1,6,0,index_元朝.csv
中國漢文,元朝,歷世真仙體道通鑑續編,,,5,38501,0,1,5,0,index_元朝.csv
中國漢文,元朝,歸來 (歸來人境異),,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,歸來 (王冕),,,1,169,0,1,1,0,index_元朝.csv
中國漢文,元朝,歸來 (頭白歸來驚面生),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,歸潛志,,,17,97058,0,1,17,0,index_元朝.csv
中國漢文,元朝,殿試謝恩次韻,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,毀假山賦并序,,,1,633,0,1,1,0,index_元朝.csv
中國漢文,元朝,毗陵秋懷,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,毛隱上人序,,,1,646,0,1,1,0,index_元朝.csv
中國漢文,元朝,水仙圖,,,1,141,0,1,1,0,index_元朝.csv
中國漢文,元朝,水仙花賦 (任士林),,,1,226,0,1,1,0,index_元朝.csv
中國漢文,元朝,水平橋,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,水龍吟,,,1,125,0,1,1,0,index_元朝.csv
中國漢文,元朝,永嘉周道人求詩一首,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,永歌賦并序,,,1,544,0,1,1,0,index_元朝.csv
中國漢文,元朝,永遇樂 (璧月初晴),,,1,179,0,1,1,0,index_元朝.csv
中國漢文,元朝,汝南遺事,,,4,18511,0,1,4,0,index_元朝.csv
中國漢文,元朝,江上聞笛 (薩都剌),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,江南怨 (薩都剌),,,1,147,0,1,1,0,index_元朝.csv
中國漢文,元朝,江南春次前韻,,,1,141,0,1,1,0,index_元朝.csv
中國漢文,元朝,江南樂,,,1,147,0,1,1,0,index_元朝.csv
中國漢文,元朝,江城翫雪,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,江聲月色樓記,,,1,659,0,1,1,0,index_元朝.csv
中國漢文,元朝,江邊竹枝詞,,,1,285,0,1,1,0,index_元朝.csv
中國漢文,元朝,池亭用前韻,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,池亭睡起,,,1,61,0,1,1,0,index_元朝.csv
中國漢文,元朝,沈氏今樂府序,,,1,619,0,1,1,0,index_元朝.csv
中國漢文,元朝,沐浴子 (耶律鑄),,,1,104,0,1,1,0,index_元朝.csv
中國漢文,元朝,沙磧道中,,,1,91,0,1,1,0,index_元朝.csv
中國漢文,元朝,沙門島張生煮海,,,1,8889,0,1,1,0,index_元朝.csv
中國漢文,元朝,沛尉蔣景山沛簿趙伯顔送予金溝月夜别去有懷,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,河南志,,,1,56210,0,1,1,0,index_元朝.csv
中國漢文,元朝,河朔訪古記,,,1,31563,0,1,1,0,index_元朝.csv
中國漢文,元朝,河朔訪古記序,,,1,565,0,1,1,0,index_元朝.csv
中國漢文,元朝,河東張緯緯文,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,河東白華文舉集句,,,1,177,0,1,1,0,index_元朝.csv
中國漢文,元朝,河源志,,,1,2299,0,1,1,0,index_元朝.csv
中國漢文,元朝,河西歌,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,河防通議,,,4,19482,0,1,4,0,index_元朝.csv
中國漢文,元朝,泊江家步無月同孟志學小酌溪上,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,泊瓜洲,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,泊白鱮江塵外亭高道士携琴相訪,,,1,125,0,1,1,0,index_元朝.csv
中國漢文,元朝,泊舟黃河口登岸試弓,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,法書攷,,,3,895,0,1,3,0,index_元朝.csv
中國漢文,元朝,法書通釋,,,1,19112,0,1,1,0,index_元朝.csv
中國漢文,元朝,泛城南蓮湖,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,泛太液池,,,1,108,0,1,1,0,index_元朝.csv
中國漢文,元朝,洞庭湖柳毅傳書,,,1,10371,0,1,1,0,index_元朝.csv
中國漢文,元朝,洺水劉肅才卿,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,活幼心書,,,1,74965,0,1,1,0,index_元朝.csv
中國漢文,元朝,浙江亭,,,1,65,0,1,1,0,index_元朝.csv
中國漢文,元朝,浙西憲府經歷司題名記,,,1,374,0,1,1,0,index_元朝.csv
中國漢文,元朝,浦東女,,,1,249,0,1,1,0,index_元朝.csv
中國漢文,元朝,浮雲道院詩二十二首,,,1,1230,0,1,1,0,index_元朝.csv
中國漢文,元朝,浴沂風雩詠而歸論,,,1,468,0,1,1,0,index_元朝.csv
中國漢文,元朝,海漕府經歷司記,,,1,726,0,1,1,0,index_元朝.csv
中國漢文,元朝,海鹽州重修學宮記,,,1,818,0,1,1,0,index_元朝.csv
中國漢文,元朝,淨土境觀要門,,,1,3502,0,1,1,0,index_元朝.csv
中國漢文,元朝,淨土或問,,,1,17871,0,1,1,0,index_元朝.csv
中國漢文,元朝,淨明忠孝全書,,,6,30591,0,1,6,0,index_元朝.csv
中國漢文,元朝,淮安忠武王箭歌題垂虹橋亭,,,1,295,0,1,1,0,index_元朝.csv
中國漢文,元朝,清庵攜酒訪,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,清明 (耶律鑄),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,清明前一日月夜對酒招季淵飲,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,清明日偕曹克明登北固樓,,,1,195,0,1,1,0,index_元朝.csv
中國漢文,元朝,清港渡,,,1,34,0,1,1,0,index_元朝.csv
中國漢文,元朝,清溪亭記,,,1,484,0,1,1,0,index_元朝.csv
中國漢文,元朝,渡淮即事,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,渡陷河,,,1,120,0,1,1,0,index_元朝.csv
中國漢文,元朝,湛淵靜語,,,1,26692,0,1,1,0,index_元朝.csv
中國漢文,元朝,湛然居士文集,,,1,160007,0,1,1,0,index_元朝.csv
中國漢文,元朝,湯液本草,,,7,59797,0,1,7,0,index_元朝.csv
中國漢文,元朝,溪彷中秋望月,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,溪行中秋翫月并序,,,1,740,0,1,1,0,index_元朝.csv
中國漢文,元朝,溪行兩岸皆芙蓉桂花余喜遂賦此詩,,,1,121,0,1,1,0,index_元朝.csv
中國漢文,元朝,滹南遺老集引 （王鶚）,,,1,510,0,1,1,0,index_元朝.csv
中國漢文,元朝,滿庭芳,,,1,168,0,1,1,0,index_元朝.csv
中國漢文,元朝,漁家傲 (娑婆苦),,,1,1575,0,1,1,0,index_元朝.csv
中國漢文,元朝,漁樵譜序,,,1,455,0,1,1,0,index_元朝.csv
中國漢文,元朝,漁父歎,,,1,82,0,1,1,0,index_元朝.csv
中國漢文,元朝,漁父荅,,,1,61,0,1,1,0,index_元朝.csv
中國漢文,元朝,漁陽趙著光祖,,,1,109,0,1,1,0,index_元朝.csv
中國漢文,元朝,漆城謡,,,1,65,0,1,1,0,index_元朝.csv
中國漢文,元朝,漢宮 (耶律鑄),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,漢宮怨 (宋褧),,,1,123,0,1,1,0,index_元朝.csv
中國漢文,元朝,漫興 (耶律鑄),,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,漱芳齋志,,,1,622,0,1,1,0,index_元朝.csv
中國漢文,元朝,漸悟集,,,1,42,0,1,1,0,index_元朝.csv
中國漢文,元朝,潛溪集,,,8,145579,0,1,8,0,index_元朝.csv
中國漢文,元朝,澱湖舟中懷謝府倅履庵,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,濕水謡,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,濟黄河,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,瀟湘集序,,,1,470,0,1,1,0,index_元朝.csv
中國漢文,元朝,瀟灑,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,灵山,,,1,120,0,1,1,0,index_元朝.csv
中國漢文,元朝,炭山窑子店大風後有回風數日不已,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,為九江方七高賦,,,1,141,0,1,1,0,index_元朝.csv
中國漢文,元朝,為人壽,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,為政忠告,,,1,19515,0,1,1,0,index_元朝.csv
中國漢文,元朝,為曹南湖引阮摘賦,,,1,134,0,1,1,0,index_元朝.csv
中國漢文,元朝,為閱俳優諸相贈優歌道士,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,無何狂醉隱三首,,,1,207,0,1,1,0,index_元朝.csv
中國漢文,元朝,無何醉隠,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,無冤錄,,,1,913,0,1,1,0,index_元朝.csv
中國漢文,元朝,無塵亭白蓮池,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,無家燕,,,1,173,0,1,1,0,index_元朝.csv
中國漢文,元朝,無題 (杜世忠),,,1,34,0,1,1,0,index_元朝.csv
中國漢文,元朝,無題 (王逢),,,1,421,0,1,1,0,index_元朝.csv
中國漢文,元朝,無題 (薩都剌),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,煬帝 (耶律鑄),,,1,176,0,1,1,0,index_元朝.csv
中國漢文,元朝,煬帝故宫,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,煬帝時并州童謠,,,1,127,0,1,1,0,index_元朝.csv
中國漢文,元朝,煮茶夢記,,,1,414,0,1,1,0,index_元朝.csv
中國漢文,元朝,熙春堂記,,,1,531,0,1,1,0,index_元朝.csv
中國漢文,元朝,燈草,,,1,177,0,1,1,0,index_元朝.csv
中國漢文,元朝,燈草和尚,,,12,31417,0,1,12,0,index_元朝.csv
中國漢文,元朝,燈蛾來,,,1,195,0,1,1,0,index_元朝.csv
中國漢文,元朝,燈蛾歎,,,1,62,0,1,1,0,index_元朝.csv
中國漢文,元朝,燒桃樹根,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,燕京作,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,燕城之北垂三十里有甕山原先妣國夫人墳室在焉予過之哀感不已而貯之詩仍寄呈尊大人領省以慰其慼云,,,1,150,0,1,1,0,index_元朝.csv
中國漢文,元朝,燕將軍出獵,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,燕山張師魯明道,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,燕市送客歸長安故居,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,爇心香,,,26,3490,0,1,26,0,index_元朝.csv
中國漢文,元朝,爇心香 (征雁回時),,,1,133,0,1,1,0,index_元朝.csv
中國漢文,元朝,爇心香 (悟道翛然),,,1,133,0,1,1,0,index_元朝.csv
中國漢文,元朝,爇心香 (謝興平縣李公翁母，布施一子學道),,,1,153,0,1,1,0,index_元朝.csv
中國漢文,元朝,牡丹 (耶律鑄),,,1,73,0,1,1,0,index_元朝.csv
中國漢文,元朝,牡丹瑞花詩卷序,,,1,420,0,1,1,0,index_元朝.csv
中國漢文,元朝,牡丹菊賦,,,1,419,0,1,1,0,index_元朝.csv
中國漢文,元朝,牧民忠告,,,1,9910,0,1,1,0,index_元朝.csv
中國漢文,元朝,猛虎行 (王冕),,,1,213,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨坐恭和堂,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨自來,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉亭,,,1,166,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉亭賦,,,1,809,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉園三臺賦,,,1,1143,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉園寓興,,,1,61,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉園對酒,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉園梅數年無花今歲特盛中觴有索賦梅詞者為賦,,,1,159,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉園賦,,,1,857,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉道者自警,,,1,179,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉道者自贊,,,1,75,0,1,1,0,index_元朝.csv
中國漢文,元朝,獨醉道者賦,,,1,558,0,1,1,0,index_元朝.csv
中國漢文,元朝,獵北平射虎,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,獻上賢王,,,1,107,0,1,1,0,index_元朝.csv
中國漢文,元朝,玄妙觀重建玉皇殿碑,,,1,918,0,1,1,0,index_元朝.csv
中國漢文,元朝,玄宮之碑,,,1,1299,0,1,1,0,index_元朝.csv
中國漢文,元朝,玄虛子鳴真集,,,1,3862,0,1,1,0,index_元朝.csv
中國漢文,元朝,玄風慶會錄,,,1,3735,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉堂嘉話,,,1,50802,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉山佳處記,,,1,649,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉山草堂雅集序,,,1,484,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉山道中,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉津亭,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉津池早春,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉溪,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉环山,,,1,54,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉華鹽三首并序,,,1,369,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉門關 (耶律鑄),,,1,86,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉陽觀記,,,1,206,0,1,1,0,index_元朝.csv
中國漢文,元朝,玉𥦗歌,,,1,61,0,1,1,0,index_元朝.csv
中國漢文,元朝,玊泉新墨并序,,,1,223,0,1,1,0,index_元朝.csv
中國漢文,元朝,王學錄秩滿序,,,1,503,0,1,1,0,index_元朝.csv
中國漢文,元朝,王官麻革信之 (塵土悠悠涴客襜),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,王官麻革信之 (逃漁魚深處),,,1,286,0,1,1,0,index_元朝.csv
中國漢文,元朝,王希賜文集再序,,,1,448,0,1,1,0,index_元朝.csv
中國漢文,元朝,王禎農書,,,22,150648,0,1,22,0,index_元朝.csv
中國漢文,元朝,王鎮撫軍功志,,,1,648,0,1,1,0,index_元朝.csv
中國漢文,元朝,珍珠囊補遺藥性賦,,,1,34606,0,1,1,0,index_元朝.csv
中國漢文,元朝,琦上人孝養序,,,1,543,0,1,1,0,index_元朝.csv
中國漢文,元朝,琳宫月夜宴集,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,琵琶記,,,42,75473,0,1,42,0,index_元朝.csv
中國漢文,元朝,瑞井行,,,1,127,0,1,1,0,index_元朝.csv
中國漢文,元朝,瑞竹圖卷序,,,1,425,0,1,1,0,index_元朝.csv
中國漢文,元朝,瑞竹堂經驗方,,,1,38106,0,1,1,0,index_元朝.csv
中國漢文,元朝,瑞鷓鴣 (滕斌),,,1,66,0,1,1,0,index_元朝.csv
中國漢文,元朝,瑯嬛記,,,3,32964,0,1,3,0,index_元朝.csv
中國漢文,元朝,瓊林園賦并序,,,1,2317,0,1,1,0,index_元朝.csv
中國漢文,元朝,瓊花島,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,瓜州阻風,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,甘羅廟,,,1,143,0,1,1,0,index_元朝.csv
中國漢文,元朝,生春堂記,,,1,491,0,1,1,0,index_元朝.csv
中國漢文,元朝,用西岡老人留别詩韻以贐其行二首,,,1,177,0,1,1,0,index_元朝.csv
中國漢文,元朝,用輔之送晉之詩韻,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,田家曆,,,1,923,0,1,1,0,index_元朝.csv
中國漢文,元朝,甲午六月柔川卧病呈地主,,,1,70,0,1,1,0,index_元朝.csv
中國漢文,元朝,甲子冬偶書,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,留別諸友,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,留别同年索士岩經歷,,,1,137,0,1,1,0,index_元朝.csv
中國漢文,元朝,留别趙虎巖吕龍山,,,1,61,0,1,1,0,index_元朝.csv
中國漢文,元朝,留題大防山孔水,,,1,344,0,1,1,0,index_元朝.csv
中國漢文,元朝,畣茅山道士見寄,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,畫繼補遺,,,3,4561,0,1,3,0,index_元朝.csv
中國漢文,元朝,異域誌,,,1,11574,0,1,1,0,index_元朝.csv
中國漢文,元朝,異鄉,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,疏水曲肱樂在其中論,,,1,360,0,1,1,0,index_元朝.csv
中國漢文,元朝,疑夢 (楊弘道),,,1,141,0,1,1,0,index_元朝.csv
中國漢文,元朝,病中夜坐,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,病中書懷二首,,,1,145,0,1,1,0,index_元朝.csv
中國漢文,元朝,病中述懐,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,病中雜詠七首,,,1,229,0,1,1,0,index_元朝.csv
中國漢文,元朝,病起城東晚步,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,病起書事,,,1,114,0,1,1,0,index_元朝.csv
中國漢文,元朝,痛哭行,,,1,182,0,1,1,0,index_元朝.csv
中國漢文,元朝,癸卯春暮經駐蹕院廢殿,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,登北固城樓,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,登吹臺凝翠亭偶成,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,登姑蘇臺二首,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,登岳阳楼 (欧阳玄),,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,登廣寒殿故址,,,1,61,0,1,1,0,index_元朝.csv
中國漢文,元朝,登昆山寺謁劉龍洲墓,,,1,159,0,1,1,0,index_元朝.csv
中國漢文,元朝,登歌風臺,,,1,391,0,1,1,0,index_元朝.csv
中國漢文,元朝,登烏石山仁王寺橫山閣,,,1,89,0,1,1,0,index_元朝.csv
中國漢文,元朝,登燕都長松島故基,,,1,107,0,1,1,0,index_元朝.csv
中國漢文,元朝,登玊皇閣周覧燕都偶而成書,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,登疊巘樓寄本庵粹中,,,1,114,0,1,1,0,index_元朝.csv
中國漢文,元朝,登石頭,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,登衆妙堂題啇學士畫雨霽歸舟圖,,,1,69,0,1,1,0,index_元朝.csv
中國漢文,元朝,登金山雄跨亭,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,登鎮陽龍興寺閣觀銅鑄觀音像,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,登雲際題壁,,,1,165,0,1,1,0,index_元朝.csv
中國漢文,元朝,登鳳凰臺,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,登鳳凰臺御史大夫易釋熏何公索詩援筆應命,,,1,105,0,1,1,0,index_元朝.csv
中國漢文,元朝,發凉陘偏嶺南過横山回寄淑仁,,,1,223,0,1,1,0,index_元朝.csv
中國漢文,元朝,發古塘,,,1,105,0,1,1,0,index_元朝.csv
